"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"10","2008","6","Madhya Pradesh","Narsinghpur","513.65","136.22","1.03","25.1","14.43","23.7","4.72","3.28","304.74","407.78","133.81"
"10","2009","6","Madhya Pradesh","Narsinghpur","513.65","136.22","1.03","25.41","13.82","23.7","4.65","3.2","305.75","413.33","135.19"
"10","2010","6","Madhya Pradesh","Narsinghpur","513.65","136.22","1.03","25.48","11.82","23.7","4.38","2.95","307.62","419.51","136.37"
"10","2011","6","Madhya Pradesh","Narsinghpur","513.65","136.22","1.04","25.55","10.79","23.66","4.24","2.92","308.79","424.51","137.48"
"10","2012","6","Madhya Pradesh","Narsinghpur","513.65","136.5","1.04","25.55","9.58","23.77","3.83","2.83","310.38","442.86","142.68"
"10","2013","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.02","25.56","10.58","24.14","3.79","2.9","309.31","471.78","152.53"
"10","2014","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.02","25.98","9.75","23.82","4.12","2.32","310.29","467.49","150.66"
"10","2015","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.02","26.12","9.41","23.82","4.34","2.77","309.83","496.83","160.36"
"10","2016","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.02","26.13","8.97","23.82","4.27","2.65","310.45","484.04","155.92"
"10","2017","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.02","26.19","10.76","23.82","3.76","2.62","309.12","480.99","155.6"
"10","2018","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.02","25.55","9.54","24.2","3.54","2.62","310.66","507.35","163.31"
"10","2019","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.02","25.55","8.84","24.2","3.7","2.76","311.05","534.57","171.86"
"10","2020","6","Madhya Pradesh","Narsinghpur","513.65","136.18","1.31","25.98","8.84","24.2","5.13","8.52","312.02","599.91","192.27"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","875.4","327.66","5.17","46.11","36.3","29.25","31.26","45.87","353.73","429.99","121.56"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","875.4","327.84","5.17","46.4","34.96","28.9","32.49","34.82","364.8","453.71","124.37"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","875.4","328.06","9.82","47.52","37.27","22.04","31.96","34.21","364.5","460.47","126.33"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","875.4","328.08","11.84","48.02","38.4","19.83","31.32","30.12","367.76","471.0","128.07"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","875.4","328.18","11.89","48.05","38.72","19.83","29.71","34.43","364.56","468.66","128.55"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","875.4","328.21","11.94","48.2","39.53","20.06","28.83","30.62","367.98","499.6","135.77"
"11","2006","6","Madhya Pradesh","Seoni / Shivani","875.4","328.21","12.01","48.18","40.2","20.06","27.47","27.56","371.74","493.73","132.82"
"11","2007","6","Madhya Pradesh","Seoni / Shivani","875.4","328.21","12.07","48.25","40.65","20.08","26.87","26.88","372.22","505.64","135.84"
"11","2008","6","Madhya Pradesh","Seoni / Shivani","875.4","328.21","11.99","48.44","41.02","20.27","27.79","28.78","368.73","496.54","134.66"
"11","2009","6","Madhya Pradesh","Seoni / Shivani","875.4","328.21","12.0","48.58","40.92","20.19","27.24","25.71","372.32","502.84","135.06"
"11","2010","6","Madhya Pradesh","Seoni / Shivani","875.4","328.21","11.99","48.94","36.67","20.24","24.14","20.47","384.49","535.89","139.38"
"11","2011","6","Madhya Pradesh","Seoni / Shivani","875.4","328.21","12.02","49.3","31.32","20.33","19.81","16.28","397.84","538.44","135.34"
"11","2012","6","Madhya Pradesh","Seoni / Shivani","875.4","328.53","11.82","49.55","29.7","20.35","18.5","16.31","400.63","561.34","140.11"
"11","2013","6","Madhya Pradesh","Seoni / Shivani","875.4","328.49","11.82","49.54","30.05","20.33","19.54","18.73","396.88","578.04","145.65"
"11","2014","6","Madhya Pradesh","Seoni / Shivani","875.4","328.52","11.83","49.77","31.08","20.33","17.95","17.13","398.77","577.89","144.92"
"11","2015","6","Madhya Pradesh","Seoni / Shivani","875.4","328.53","11.83","49.79","33.19","20.5","19.95","21.1","390.48","563.18","144.23"
"11","2016","6","Madhya Pradesh","Seoni / Shivani","875.4","328.54","11.83","49.74","32.71","20.47","19.7","18.48","393.91","571.08","144.98"
"11","2017","6","Madhya Pradesh","Seoni / Shivani","875.4","328.55","11.83","49.84","34.82","20.5","19.14","23.9","386.81","594.53","153.7"
"11","2018","6","Madhya Pradesh","Seoni / Shivani","875.4","328.55","11.83","49.55","29.65","20.55","21.12","23.23","390.31","617.59","158.23"
"11","2019","6","Madhya Pradesh","Seoni / Shivani","875.4","328.55","11.83","49.54","27.22","20.55","17.55","19.75","399.68","691.18","172.93"
"11","2020","6","Madhya Pradesh","Seoni / Shivani","875.4","328.55","11.83","49.77","27.22","20.56","19.67","19.98","397.26","731.68","184.18"
"12","2000","6","Madhya Pradesh","Mandla","1324.5","618.1","20.96","68.81","36.7","34.59","64.8","74.66","405.76","496.17","122.28"
"12","2001","6","Madhya Pradesh","Mandla","1324.5","618.16","21.93","68.97","30.57","32.54","64.26","65.89","422.05","539.77","127.89"
"12","2002","6","Madhya Pradesh","Mandla","1324.5","618.25","21.79","69.39","32.49","32.25","64.87","67.12","418.18","535.52","128.06"
"12","2003","6","Madhya Pradesh","Mandla","1324.5","618.26","21.85","69.75","33.13","31.86","64.49","61.35","423.68","552.9","130.5"
"12","2004","6","Madhya Pradesh","Mandla","1324.5","618.38","21.94","69.51","33.91","31.85","64.13","62.8","421.88","554.71","131.49"
"12","2005","6","Madhya Pradesh","Mandla","1324.5","618.43","21.86","69.25","34.11","32.09","62.37","62.35","423.93","560.9","132.31"
"12","2006","6","Madhya Pradesh","Mandla","1324.5","600.71","21.51","69.35","35.82","32.42","62.98","65.81","417.97","553.77","132.49"
"12","2007","6","Madhya Pradesh","Mandla","1324.5","600.77","21.63","69.65","35.52","32.8","61.64","64.16","420.36","562.57","133.83"
"12","2008","6","Madhya Pradesh","Mandla","1324.5","600.68","21.9","72.83","35.4","29.78","63.26","62.6","420.14","562.18","133.81"
"12","2009","6","Madhya Pradesh","Mandla","1324.5","600.72","21.83","69.95","47.51","33.2","64.74","67.02","401.59","543.59","135.36"
"12","2010","6","Madhya Pradesh","Mandla","1324.5","600.74","21.65","70.74","34.84","32.98","53.8","56.77","435.04","606.12","139.33"
"12","2011","6","Madhya Pradesh","Mandla","1324.5","600.76","21.84","73.57","36.29","30.29","53.32","57.2","433.29","615.02","141.94"
"12","2012","6","Madhya Pradesh","Mandla","1324.5","618.61","21.82","70.65","36.71","33.11","56.29","56.82","430.43","610.11","141.74"
"12","2013","6","Madhya Pradesh","Mandla","1324.5","618.54","21.84","71.96","37.8","33.25","54.47","56.27","430.29","614.56","142.82"
"12","2014","6","Madhya Pradesh","Mandla","1324.5","618.66","21.81","71.27","41.21","33.12","55.35","57.65","425.36","617.03","145.06"
"12","2015","6","Madhya Pradesh","Mandla","1324.5","618.56","21.84","71.79","42.37","33.35","55.01","59.31","422.19","601.93","142.57"
"12","2016","6","Madhya Pradesh","Mandla","1324.5","615.69","21.84","75.54","40.64","33.35","55.91","60.64","420.8","606.03","144.02"
"12","2017","6","Madhya Pradesh","Mandla","1324.5","618.62","21.84","73.07","42.65","33.67","60.07","68.45","406.05","594.82","146.49"
"12","2018","6","Madhya Pradesh","Mandla","1324.49","618.66","21.68","71.43","42.98","33.74","60.36","67.93","405.12","580.71","143.34"
"12","2019","6","Madhya Pradesh","Mandla","1324.49","618.56","21.73","72.73","38.73","33.85","52.5","59.67","425.35","684.33","160.89"
"12","2020","6","Madhya Pradesh","Mandla","1324.49","618.56","21.73","72.03","33.2","34.06","50.45","61.33","434.2","692.37","159.46"
"13","2000","6","Madhya Pradesh","Sagar","1022.76","295.65","15.54","51.45","15.63","89.31","13.94","16.77","522.17","650.75","124.62"
"13","2001","6","Madhya Pradesh","Sagar","1022.76","297.5","16.43","52.54","16.02","84.6","15.01","12.87","526.17","676.65","128.6"
"13","2002","6","Madhya Pradesh","Sagar","1022.76","297.35","16.38","52.83","14.47","82.23","15.1","13.29","529.65","693.62","130.96"
"13","2003","6","Madhya Pradesh","Sagar","1022.76","296.92","18.61","54.1","15.73","76.95","14.41","10.57","533.9","710.06","132.99"
"13","2004","6","Madhya Pradesh","Sagar","1022.76","296.95","18.98","54.33","14.05","75.79","13.33","9.79","538.15","739.62","137.44"
"13","2005","6","Madhya Pradesh","Sagar","1022.76","297.8","19.4","52.62","8.81","82.15","13.34","8.68","539.0","710.69","131.85"
"13","2006","6","Madhya Pradesh","Sagar","1022.76","297.8","14.64","52.95","10.21","85.4","13.27","9.54","537.42","736.31","137.01"
"13","2007","6","Madhya Pradesh","Sagar","1022.76","297.8","16.84","51.07","10.87","80.69","12.42","11.1","539.66","810.12","150.12"
"13","2008","6","Madhya Pradesh","Sagar","1022.76","297.8","15.4","54.66","10.21","79.58","11.94","10.06","540.7","801.81","148.29"
"13","2009","6","Madhya Pradesh","Sagar","1022.76","297.8","16.39","54.23","9.77","79.12","11.73","7.51","544.36","819.67","150.57"
"13","2010","6","Madhya Pradesh","Sagar","1022.76","297.8","11.78","56.28","10.3","81.61","10.43","6.81","546.92","829.65","151.69"
"13","2011","6","Madhya Pradesh","Sagar","1022.76","297.8","12.08","57.64","11.07","78.65","10.65","7.51","547.54","876.58","160.09"
"13","2012","6","Madhya Pradesh","Sagar","1022.76","298.02","12.61","58.19","10.43","76.92","10.45","7.13","548.28","860.75","156.99"
"13","2013","6","Madhya Pradesh","Sagar","1022.76","297.93","12.62","58.33","10.57","76.64","9.95","7.23","548.74","887.29","161.7"
"13","2014","6","Madhya Pradesh","Sagar","1022.76","297.93","12.63","58.31","10.58","76.71","10.35","7.38","548.17","884.57","161.37"
"13","2015","6","Madhya Pradesh","Sagar","1022.76","298.0","12.63","58.31","10.52","75.59","10.58","9.05","547.39","924.84","168.95"
"13","2016","6","Madhya Pradesh","Sagar","1022.76","297.93","12.61","58.69","11.52","76.36","10.71","9.12","545.2","923.55","169.4"
"13","2017","6","Madhya Pradesh","Sagar","1022.76","297.93","12.61","58.69","9.1","73.7","10.07","7.64","552.42","960.09","173.8"
"13","2018","6","Madhya Pradesh","Sagar","1022.76","297.93","12.61","58.19","9.1","73.7","10.04","7.6","552.49","986.37","178.53"
"13","2019","6","Madhya Pradesh","Sagar","1022.76","297.93","12.31","58.33","8.85","72.29","9.76","5.91","557.03","1113.88","199.97"
"13","2020","6","Madhya Pradesh","Sagar","1022.76","297.93","12.31","58.31","8.85","57.29","8.83","9.41","574.45","1068.23","185.96"
"14","2000","6","Madhya Pradesh","Damoh","728.58","267.01","57.58","33.41","16.39","35.37","8.14","8.99","301.61","378.01","125.33"
"14","2001","6","Madhya Pradesh","Damoh","728.58","267.04","58.91","31.92","15.91","34.71","8.26","7.88","303.84","379.49","124.9"
"14","2002","6","Madhya Pradesh","Damoh","728.58","267.07","58.95","31.9","14.58","33.81","7.51","7.2","307.38","379.52","123.47"
"14","2003","6","Madhya Pradesh","Damoh","728.58","267.0","59.24","32.11","14.18","33.55","7.33","6.19","308.93","388.63","125.8"
"14","2004","6","Madhya Pradesh","Damoh","728.58","267.09","59.35","32.15","13.18","33.95","6.97","5.15","310.72","400.44","128.87"
"14","2005","6","Madhya Pradesh","Damoh","728.58","267.08","59.24","32.16","13.49","33.72","6.68","5.07","311.04","398.65","128.17"
"14","2006","6","Madhya Pradesh","Damoh","728.58","267.08","59.24","32.08","13.6","33.93","6.53","4.65","311.37","405.63","130.27"
"14","2007","6","Madhya Pradesh","Damoh","728.58","267.08","59.29","32.24","13.09","34.42","5.64","4.93","311.81","467.23","149.84"
"14","2008","6","Madhya Pradesh","Damoh","728.58","267.08","59.33","32.28","12.47","34.31","5.55","4.02","313.46","454.78","145.08"
"14","2009","6","Madhya Pradesh","Damoh","728.58","267.08","59.32","32.29","11.79","34.12","5.1","3.29","315.49","455.92","144.51"
"14","2010","6","Madhya Pradesh","Damoh","728.58","267.08","57.06","31.74","10.96","36.35","4.5","3.93","316.27","449.92","142.26"
"14","2011","6","Madhya Pradesh","Damoh","728.58","267.08","57.24","31.74","11.0","36.34","4.71","3.68","316.08","450.13","142.41"
"14","2012","6","Madhya Pradesh","Damoh","728.58","267.54","57.49","31.83","11.06","36.34","4.49","3.53","316.06","466.81","147.7"
"14","2013","6","Madhya Pradesh","Damoh","728.58","267.54","57.49","32.09","9.98","36.34","4.21","2.71","317.97","519.14","163.27"
"14","2014","6","Madhya Pradesh","Damoh","728.58","267.12","59.12","32.52","9.72","35.03","3.95","3.74","317.36","520.29","163.94"
"14","2015","6","Madhya Pradesh","Damoh","728.58","267.12","59.12","32.52","9.28","35.03","3.59","3.02","318.88","540.37","169.46"
"14","2016","6","Madhya Pradesh","Damoh","728.58","267.12","59.12","32.38","9.42","35.03","3.59","2.8","319.1","585.08","183.35"
"14","2017","6","Madhya Pradesh","Damoh","728.58","267.12","59.12","32.38","9.43","35.03","3.48","2.62","319.37","560.64","175.55"
"14","2018","6","Madhya Pradesh","Damoh","728.58","267.12","59.18","31.83","7.58","34.98","3.39","3.02","320.36","589.22","183.93"
"14","2019","6","Madhya Pradesh","Damoh","728.58","267.12","59.18","32.09","5.92","34.89","2.75","2.35","323.39","616.99","190.79"
"14","2020","6","Madhya Pradesh","Damoh","728.58","267.12","58.36","32.52","5.92","33.95","4.85","4.75","322.41","640.93","198.79"
"15","2000","6","Madhya Pradesh","Tikamgarh","504.0","65.7","55.38","42.98","21.45","27.9","14.42","23.0","253.17","392.44","155.01"
"15","2001","6","Madhya Pradesh","Tikamgarh","504.0","64.96","52.95","39.03","24.92","30.14","15.31","21.21","255.47","390.93","153.02"
"15","2002","6","Madhya Pradesh","Tikamgarh","504.0","67.32","71.27","24.81","24.76","20.72","18.22","30.75","246.13","365.87","148.65"
"15","2003","6","Madhya Pradesh","Tikamgarh","504.0","68.37","74.62","32.29","18.78","14.16","16.17","21.41","258.17","394.13","152.66"
"15","2004","6","Madhya Pradesh","Tikamgarh","504.0","69.27","73.06","30.14","19.51","14.91","16.89","27.72","252.35","388.88","154.1"
"15","2005","6","Madhya Pradesh","Tikamgarh","504.0","68.94","71.8","23.64","20.97","23.09","19.72","34.74","240.95","370.64","153.82"
"15","2006","6","Madhya Pradesh","Tikamgarh","504.0","68.94","72.03","23.63","22.84","24.51","22.82","60.62","208.83","300.97","144.12"
"15","2007","6","Madhya Pradesh","Tikamgarh","504.0","68.94","56.15","39.91","22.69","23.3","21.62","39.98","231.34","272.4","117.75"
"15","2008","6","Madhya Pradesh","Tikamgarh","504.0","68.94","55.56","39.68","21.44","22.82","19.34","19.15","256.9","421.68","164.14"
"15","2009","6","Madhya Pradesh","Tikamgarh","504.0","68.94","55.59","39.98","22.25","26.09","20.67","13.35","256.72","424.84","165.49"
"15","2010","6","Madhya Pradesh","Tikamgarh","504.0","68.94","55.96","36.86","21.95","22.52","19.73","28.46","249.13","379.2","152.21"
"15","2011","6","Madhya Pradesh","Tikamgarh","504.0","68.94","54.18","37.99","21.91","22.81","16.97","11.08","269.82","434.61","161.07"
"15","2012","6","Madhya Pradesh","Tikamgarh","504.0","69.19","54.32","38.47","22.19","18.63","18.63","7.4","275.01","455.19","165.52"
"15","2013","6","Madhya Pradesh","Tikamgarh","504.0","69.21","54.75","37.59","22.45","18.92","20.16","2.38","278.38","467.41","167.9"
"15","2014","6","Madhya Pradesh","Tikamgarh","504.0","69.17","54.67","37.59","22.55","19.17","17.93","6.29","276.48","462.95","167.44"
"15","2015","6","Madhya Pradesh","Tikamgarh","504.0","69.38","54.93","38.48","22.96","17.4","17.46","28.41","254.84","360.81","141.58"
"15","2016","6","Madhya Pradesh","Tikamgarh","504.0","69.38","43.2","49.15","22.96","18.39","9.82","14.53","276.52","481.03","173.96"
"15","2017","6","Madhya Pradesh","Tikamgarh","504.0","69.38","51.91","40.65","16.89","28.16","9.71","29.36","257.9","379.46","147.13"
"15","2018","6","Madhya Pradesh","Tikamgarh","372.26","48.87","38.97","38.47","15.81","15.1","4.42","5.58","214.28","398.42","185.93"
"15","2019","6","Madhya Pradesh","Tikamgarh","372.26","48.11","38.3","37.59","15.81","14.01","2.63","2.48","222.66","427.16","191.85"
"15","2020","6","Madhya Pradesh","Tikamgarh","372.26","48.11","32.8","37.59","15.81","13.9","2.63","2.68","231.78","462.31","199.46"
"16","2000","6","Madhya Pradesh","Chhatarpur","863.04","214.22","1.71","43.83","79.83","68.02","38.92","41.59","374.64","472.63","126.16"
"16","2001","6","Madhya Pradesh","Chhatarpur","863.04","214.22","2.01","32.01","80.11","76.71","42.21","40.75","374.74","462.73","123.48"
"16","2002","6","Madhya Pradesh","Chhatarpur","863.04","214.22","1.7","31.56","81.43","74.59","43.25","45.66","370.34","450.41","121.62"
"16","2003","6","Madhya Pradesh","Chhatarpur","863.04","214.22","1.61","35.8","74.39","70.51","42.06","36.51","387.64","485.02","125.12"
"16","2004","6","Madhya Pradesh","Chhatarpur","863.04","214.22","1.55","36.06","72.39","69.53","38.42","30.96","399.62","507.05","126.88"
"16","2005","6","Madhya Pradesh","Chhatarpur","863.04","213.9","1.6","44.16","65.17","64.23","38.31","31.5","403.86","511.32","126.61"
"16","2006","6","Madhya Pradesh","Chhatarpur","863.04","213.9","1.61","44.23","70.33","63.26","44.35","105.01","319.92","404.71","126.5"
"16","2007","6","Madhya Pradesh","Chhatarpur","863.04","213.9","1.36","44.09","67.91","63.57","51.39","92.54","327.92","379.96","115.87"
"16","2008","6","Madhya Pradesh","Chhatarpur","863.04","213.9","1.48","45.2","63.41","62.32","44.6","40.35","392.35","500.95","127.68"
"16","2009","6","Madhya Pradesh","Chhatarpur","863.04","213.9","1.51","45.44","59.18","64.9","37.75","33.6","407.39","546.93","134.25"
"16","2010","6","Madhya Pradesh","Chhatarpur","863.04","213.9","1.69","45.05","59.1","64.45","36.01","30.75","411.54","559.51","135.96"
"16","2011","6","Madhya Pradesh","Chhatarpur","863.04","213.9","1.72","44.99","56.5","64.52","30.06","22.28","428.61","592.91","138.33"
"16","2012","6","Madhya Pradesh","Chhatarpur","863.04","212.93","1.72","46.17","38.42","66.72","21.35","19.75","455.7","632.08","138.71"
"16","2013","6","Madhya Pradesh","Chhatarpur","863.04","212.97","1.51","46.17","30.07","70.72","18.13","16.65","466.63","661.12","141.68"
